#metadataBlock	name	dataverseAlias	displayName													
	processSoftwareVersion	Version	Version of the software.	Number or commit	text	13	#NAME: #VALUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processSoftware	process	https://schema.org/version
	processSoftwareURL	URL	Link to the software, code repository or application.		url	14	"(<a href=""#VALUE"" target=""_blank"">#VALUE</a>)"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processSoftware	process	https://schema.org/downloadUrl
	processSoftwareLicence	License	The license type of the software.		text	15	#VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processSoftware	process	https://schema.org/license
	processInstru	Instruments	A representation of a piece of laboratory or field equipment, used in the execution of an experiment, that produces data.		none	16		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		process	https://schema.org/instrument
	processInstruName	Name	Name of this instrument.		text	17	#VALUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	processInstru	process	https://schema.org/name
	processInstruDescr	Description	Description of the instrument, e.g., what it is used for.		text	18	(#VALUE)	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processInstru	process	https://schema.org/description
	processInstruType	Version	The type or version of this instrument.		text	19	, #NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processInstru	process	
	processInstruPartnum	Part Number	A vendors part number for an instrument or a piece of equipment.		text	20	, #NAME: #VALUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	processInstru	process	https://schema.org/identifier
	processInstruSerialnum	Serial Number	A vendors serial number for an instrument or a piece of equipment.		text	21	, #NAME: #VALUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	processInstru	process	https://schema.org/identifier
	processInstruSoftware	Software	Required software for this instrument.		text	22	, #NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processInstru	process	
	processInstruLocation	Location	Location of the instrument.		text	23	, #NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processInstru	process	
	processEnv	Environments	(Computation) environments of the data generation. 		none	24	,	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		process	
	processEnvName	Name	Name of the environment.		text	25	#VALUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	processEnv	process	
	processEnvCompName	Compiler Names and Flags	Name and flags of the used compilers.		text	26	#VALUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	processEnv	process	
	processEnvNodes	Number of Nodes	Number of compute nodes inside a high performance cluster environment.		int	27	#VALUE computing nodes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processEnv	process	
	processEnvPPN	PPN	Processors per node		int	28	#NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processEnv	process	
	processStep	Processing Steps	Specification of the processing steps in the data life cycle.		none	29		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		process	https://schema.org/Action
	processStepId	Id	Used to order the processing steps.	number	int	30	#VALUE.	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepType	Type	Specifies the position in the data life cycle.		text	31	#VALUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	processStep	process	
	processStepDate	Date	Date this step has been performed.		date	32	(#VALUE)	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	https://schema.org/startTime
	processStepMethods	Methods	List of methods used in this processing step (detailed information about methods should be given under Processing Methods).		text	33	"; #NAME: #VALUE"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepErrorMethod	Error Method	Method used to measure the errors or uncertainties of this processing step.		text	34	"; #NAME: #VALUE"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	processStep	process	
	processStepSoftware	Software	List of software names used in this processing step (detailed information about software should be given under Software).		text	35	"; #NAME: #VALUE"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepHardware	Instruments	List of instrumental hardware used in this processing step (detailed information about instruments should be given under Instruments).		text	36	"; #NAME: #VALUE"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepEnvironment	Environment	Name of the environment used for this processing step (detailed information about the environment should be given under Environments).		text	37	"; #NAME: #VALUE"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	processStep	process	
#controlledVocabulary	DatasetField	Value	identifier	displayOrder												
	processStepType	Generation	0	0												
	processStepType	Postprocessing	1	1												
	processStepType	Analysis	2	2												
	processStepType	Other	3	3												
